piRNA,log2FoldChange,padj
piR-dre-68085,-0.098281823,0.998711277
piR-dre-68077,-0.060194953,0.998711277
piR-dre-68136,-0.065897611,0.998711277
piR-dre-68229,-0.15036022,0.998711277
piR-dre-68155,0.286926311,0.998711277
piR-dre-67903,-0.040711761,0.998711277
piR-dre-67870,-0.060443682,0.998711277
piR-dre-678685,0.029496637,0.998711277
piR-dre-68038,0.328147943,0.998711277
piR-dre-68034,0.317097917,0.998711277
piR-dre-68029,0.399998013,0.998711277
piR-dre-68028,-0.044564705,0.998711277
piR-dre-685577,-0.227757637,0.998711277
piR-dre-68593,-0.104809863,0.998711277
piR-dre-68629,0.056077954,0.998711277
piR-dre-68712,-0.443996064,0.998711277
piR-dre-68710,0.071491871,0.998711277
piR-dre-68664,-0.210995707,0.998711277
piR-dre-68331,0.066860558,0.998711277
piR-dre-68321,-0.060648201,0.998711277
piR-dre-68301,0.047414908,0.998711277
piR-dre-68505,0.053401644,0.998711277
piR-dre-68493,-0.035459859,0.998711277
piR-dre-68485,0.070766944,0.998711277
piR-dre-68384,-0.242325707,0.998711277
piR-dre-68414,0.225199125,0.998711277
piR-dre-68387,-0.020737486,0.998711277
piR-dre-674507,0.102708222,0.998711277
piR-dre-67480,-0.080635313,0.998711277
piR-dre-675241,-0.039546519,0.998711277
piR-dre-675849,0.033853643,0.998711277
piR-dre-67363,-0.518500265,0.998711277
piR-dre-67358,-0.257443234,0.998711277
piR-dre-67350,0.038981005,0.998711277
piR-dre-6734,0.151457696,0.998711277
piR-dre-67327,0.326091901,0.998711277
piR-dre-67792,-0.112902434,0.998711277
piR-dre-67769,0.048370516,0.998711277
piR-dre-678474,-0.287736501,0.998711277
piR-dre-6782,-0.170075797,0.998711277
piR-dre-67643,-0.026597111,0.998711277
piR-dre-67680,-0.128562615,0.998711277
piR-dre-67699,-0.167946932,0.998711277
piR-dre-75200,-0.162432264,0.998711277
piR-dre-75269,0.192461605,0.998711277
piR-dre-75333,-0.218707367,0.998711277
piR-dre-75193,-0.188156721,0.998711277
piR-dre-75079,-0.158122664,0.998711277
piR-dre-75172,0.125981244,0.998711277
piR-dre-75164,-0.067044484,0.998711277
piR-dre-75157,-0.116993871,0.998711277
piR-dre-7513,-0.060731089,0.998711277
piR-dre-75616,-0.148222898,0.998711277
piR-dre-75610,0.162618317,0.998711277
piR-dre-75700,-0.044214463,0.998711277
piR-dre-75797,0.136949686,0.998711277
piR-dre-75760,0.03487237,0.998711277
piR-dre-75577,-0.160699605,0.998711277
piR-dre-753652,-0.193838496,0.998711277
piR-dre-75543,0.028274246,0.998711277
piR-dre-75567,-0.196891492,0.998711277
piR-dre-75488,0.195405,0.998711277
piR-dre-74574,-0.380690053,0.998711277
piR-dre-74690,-0.431459534,0.998711277
piR-dre-743960,0.120010845,0.998711277
piR-dre-74463,-0.212949648,0.998711277
piR-dre-74422,0.252045011,0.998711277
piR-dre-74414,0.291676117,0.998711277
piR-dre-74873,0.029804609,0.998711277
piR-dre-74869,0.038880611,0.998711277
piR-dre-74904,-0.335456778,0.998711277
piR-dre-749104,-0.133331479,0.998711277
piR-dre-74911,0.35722997,0.998711277
piR-dre-749834,-0.08084915,0.998711277
piR-dre-74959,0.097778363,0.998711277
piR-dre-74948,0.063420381,0.998711277
piR-dre-74947,-0.154071351,0.998711277
piR-dre-74832,0.348472984,0.998711277
piR-dre-74745,0.087002888,0.998711277
piR-dre-77213,-0.19729146,0.998711277
piR-dre-771775,0.046732264,0.998711277
piR-dre-7717,0.044048282,0.998711277
piR-dre-77227,0.140872915,0.998711277
piR-dre-7726,-0.031328052,0.998711277
piR-dre-77245,0.210003654,0.998711277
piR-dre-77059,-0.161231531,0.998711277
piR-dre-77029,-0.092920035,0.998711277
piR-dre-77124,-0.209522082,0.998711277
piR-dre-775261,-0.105857958,0.998711277
piR-dre-77521,0.155783651,0.998711277
piR-dre-775873,0.145472994,0.998711277
piR-dre-77612,-0.241541188,0.998711277
piR-dre-7763,0.097302369,0.998711277
piR-dre-77620,0.076779443,0.998711277
piR-dre-77493,0.348390643,0.998711277
piR-dre-77376,-0.041250365,0.998711277
piR-dre-77344,-0.090645261,0.998711277
piR-dre-77335,0.053023114,0.998711277
piR-dre-76263,0.073542845,0.998711277
piR-dre-7631,-0.228796006,0.998711277
piR-dre-76298,-0.204511231,0.998711277
piR-dre-76290,0.175985766,0.998711277
piR-dre-762758,0.213892388,0.998711277
piR-dre-76392,0.028453444,0.998711277
piR-dre-76267,-0.115545096,0.998711277
piR-dre-762546,0.04368037,0.998711277
piR-dre-76038,-0.278557128,0.998711277
piR-dre-76874,0.320806981,0.998711277
piR-dre-7691,0.214848205,0.998711277
piR-dre-76611,0.139433369,0.998711277
piR-dre-76487,-0.057718514,0.998711277
piR-dre-767164,0.13262695,0.998711277
piR-dre-74314,-0.064952314,0.998711277
piR-dre-72429,-0.151232066,0.998711277
piR-dre-72441,-0.419177122,0.998711277
piR-dre-72263,-0.552681918,0.998711277
piR-dre-722246,0.373170945,0.998711277
piR-dre-723177,0.156422037,0.998711277
piR-dre-72341,-0.081712995,0.998711277
piR-dre-72323,-0.265284431,0.998711277
piR-dre-72294,0.121564066,0.998711277
piR-dre-72728,-0.223076959,0.998711277
piR-dre-72703,0.082373098,0.998711277
piR-dre-7270,0.195755907,0.998711277
piR-dre-72571,0.178662436,0.998711277
piR-dre-726644,0.30646373,0.998711277
piR-dre-726533,-0.206491178,0.998711277
piR-dre-72619,-0.103782359,0.998711277
piR-dre-726128,0.259108131,0.998711277
piR-dre-71771,-0.108522261,0.998711277
piR-dre-71764,-0.301955271,0.998711277
piR-dre-717378,-0.168517838,0.998711277
piR-dre-71796,0.073317851,0.998711277
piR-dre-717320,0.253713314,0.998711277
piR-dre-71730,-0.031951611,0.998711277
piR-dre-71613,-0.185805952,0.998711277
piR-dre-717239,-0.258481945,0.998711277
piR-dre-72064,-0.167737939,0.998711277
piR-dre-721000,-0.073075467,0.998711277
piR-dre-721120,0.312317244,0.998711277
piR-dre-721749,0.098503236,0.998711277
piR-dre-72161,-0.207901548,0.998711277
piR-dre-72124,-0.252351533,0.998711277
piR-dre-71956,-0.158329081,0.998711277
piR-dre-71936,-0.180633931,0.998711277
piR-dre-71892,-0.134242115,0.998711277
piR-dre-71885,-0.119753135,0.998711277
piR-dre-719809,-0.216251884,0.998711277
piR-dre-720266,-0.256524717,0.998711277
piR-dre-736,-0.129473127,0.998711277
piR-dre-73708,0.174935934,0.998711277
piR-dre-73631,-0.031910994,0.998711277
piR-dre-7362,0.144795497,0.998711277
piR-dre-73786,-0.282910468,0.998711277
piR-dre-73905,0.066423791,0.998711277
piR-dre-73387,-0.019535042,0.998711277
piR-dre-73386,0.061503745,0.998711277
piR-dre-73515,0.15959125,0.998711277
piR-dre-74195,-0.218583039,0.998711277
piR-dre-74213,-0.237326207,0.998711277
piR-dre-74259,0.065471603,0.998711277
piR-dre-74233,-0.274916829,0.998711277
piR-dre-74232,-0.25511295,0.998711277
piR-dre-73989,0.063521627,0.998711277
piR-dre-73951,0.242393391,0.998711277
piR-dre-73052,-0.082501874,0.998711277
piR-dre-73086,0.290678708,0.998711277
piR-dre-729035,-0.22096411,0.998711277
piR-dre-729811,-0.102941588,0.998711277
piR-dre-729668,0.212107784,0.998711277
piR-dre-729477,-0.13465129,0.998711277
piR-dre-72946,0.19834733,0.998711277
piR-dre-73265,-0.336423293,0.998711277
piR-dre-732440,0.145838131,0.998711277
piR-dre-732251,0.233537644,0.998711277
piR-dre-733110,-0.264256435,0.998711277
piR-dre-731513,-0.124394494,0.998711277
piR-dre-73150,-0.032643114,0.998711277
piR-dre-731494,0.320913548,0.998711277
piR-dre-73135,0.031323133,0.998711277
piR-dre-73160,-0.129509506,0.998711277
piR-dre-7320,-0.093243015,0.998711277
piR-dre-484140,0.296577385,0.998711277
piR-dre-173683,0.120243668,0.998711277
piR-dre-17353,0.118384211,0.998711277
piR-dre-17272,-0.10495782,0.998711277
piR-dre-17263,-0.124250751,0.998711277
piR-dre-17372,0.179235728,0.998711277
piR-dre-174,-0.063832393,0.998711277
piR-dre-17421,-0.295868537,0.998711277
piR-dre-17426,-0.197049104,0.998711277
piR-dre-17113,-0.306703358,0.998711277
piR-dre-17141,-0.158283099,0.998711277
piR-dre-17151,-0.16381657,0.998711277
piR-dre-17196,-1.098655526,0.998711277
piR-dre-17221,-0.130857909,0.998711277
piR-dre-17468,0.145127098,0.998711277
piR-dre-17689,0.111459145,0.998711277
piR-dre-17800,-0.03359192,0.998711277
piR-dre-17801,0.119964759,0.998711277
piR-dre-17640,0.357750589,0.998711277
piR-dre-175,-0.14757353,0.998711277
piR-dre-17547,-0.098867515,0.998711277
piR-dre-17634,0.068502454,0.998711277
piR-dre-17575,0.242320683,0.998711277
piR-dre-17602,0.126603804,0.998711277
piR-dre-176247,0.14971092,0.998711277
piR-dre-16563,-0.149142908,0.998711277
piR-dre-16479,-0.302548088,0.998711277
piR-dre-16508,-0.336654188,0.998711277
piR-dre-16581,0.085481336,0.998711277
piR-dre-1668,0.255457401,0.998711277
piR-dre-16291,-0.056435688,0.998711277
piR-dre-16461,-0.231571286,0.998711277
piR-dre-16333,0.172994529,0.998711277
piR-dre-16437,-0.193852242,0.998711277
piR-dre-16440,0.065509512,0.998711277
piR-dre-164483,-0.253159901,0.998711277
piR-dre-16936,0.166770445,0.998711277
piR-dre-16898,-0.203842521,0.998711277
piR-dre-16954,-0.183165411,0.998711277
piR-dre-1697,-0.061215129,0.998711277
piR-dre-1698,0.203684423,0.998711277
piR-dre-169800,0.213194109,0.998711277
piR-dre-17026,-0.133487009,0.998711277
piR-dre-16799,0.131793016,0.998711277
piR-dre-17848,-0.927939543,0.998711277
piR-dre-1943,0.127606142,0.998711277
piR-dre-18797,-0.025536485,0.998711277
piR-dre-187959,-0.064418865,0.998711277
piR-dre-18787,-0.14105164,0.998711277
piR-dre-18749,-0.07291856,0.998711277
piR-dre-18815,-0.181593505,0.998711277
piR-dre-18891,-0.296844499,0.998711277
piR-dre-19262,-0.206673318,0.998711277
piR-dre-1937,0.253678228,0.998711277
piR-dre-19405,-0.205928602,0.998711277
piR-dre-19417,-0.138803804,0.998711277
piR-dre-19256,0.204867877,0.998711277
piR-dre-191651,0.200838801,0.998711277
piR-dre-19114,0.526211825,0.998711277
piR-dre-19202,-0.081000221,0.998711277
piR-dre-19203,-0.362486088,0.998711277
piR-dre-18716,0.333418029,0.998711277
piR-dre-181143,-0.203469301,0.998711277
piR-dre-18109,-0.196198682,0.998711277
piR-dre-18203,-0.120538856,0.998711277
piR-dre-18062,0.153256469,0.998711277
piR-dre-180548,0.277767208,0.998711277
piR-dre-17879,-0.139133296,0.998711277
piR-dre-17954,-0.073946871,0.998711277
piR-dre-18000,-0.056579569,0.998711277
piR-dre-18037,-0.129013699,0.998711277
piR-dre-18558,0.156577362,0.998711277
piR-dre-18540,-0.28261424,0.998711277
piR-dre-1850,-0.184671362,0.998711277
piR-dre-1849,-0.165203764,0.998711277
piR-dre-18471,-0.232624945,0.998711277
piR-dre-18593,-0.095598954,0.998711277
piR-dre-18639,0.034833898,0.998711277
piR-dre-18654,0.207303953,0.998711277
piR-dre-186547,-0.369237635,0.998711277
piR-dre-18672,0.240994668,0.998711277
piR-dre-186791,-0.045867801,0.998711277
piR-dre-18688,0.265345258,0.998711277
piR-dre-183601,0.165331569,0.998711277
piR-dre-18410,-0.159594083,0.998711277
piR-dre-16198,-0.293312937,0.998711277
piR-dre-13728,0.060587862,0.998711277
piR-dre-13741,0.124017585,0.998711277
piR-dre-13795,0.120208374,0.998711277
piR-dre-13385,-0.227812324,0.998711277
piR-dre-13377,-0.271300513,0.998711277
piR-dre-13472,-0.171100491,0.998711277
piR-dre-13801,0.091794741,0.998711277
piR-dre-1409,0.135447051,0.998711277
piR-dre-1411,0.178199222,0.998711277
piR-dre-1412,-0.227713662,0.998711277
piR-dre-14133,0.132994412,0.998711277
piR-dre-1417,0.030702472,0.998711277
piR-dre-14014,0.153828591,0.998711277
piR-dre-1386,0.115278913,0.998711277
piR-dre-13883,-0.341457788,0.998711277
piR-dre-13935,0.036283106,0.998711277
piR-dre-13962,0.093305875,0.998711277
piR-dre-1325,-0.486893013,0.998711277
piR-dre-1324689,0.37577227,0.998711277
piR-dre-13240,-0.103487842,0.998711277
piR-dre-1321431,-0.139633529,0.998711277
piR-dre-132103,0.185631887,0.998711277
piR-dre-1320855,-0.238432886,0.998711277
piR-dre-13223,0.356558573,0.998711277
piR-dre-133094,0.222720627,0.998711277
piR-dre-133063,-0.241718756,0.998711277
piR-dre-133125,0.042179581,0.998711277
piR-dre-133199,0.106529856,0.998711277
piR-dre-13304,0.096931911,0.998711277
piR-dre-13296,-0.057201547,0.998711277
piR-dre-133008,-0.024415113,0.998711277
piR-dre-14183,-0.184975978,0.998711277
piR-dre-15603,-0.050706168,0.998711277
piR-dre-15638,0.436480045,0.998711277
piR-dre-15664,0.243235256,0.998711277
piR-dre-15665,-0.218353266,0.998711277
piR-dre-15673,0.025378701,0.998711277
piR-dre-15452,-0.134135833,0.998711277
piR-dre-1533,-0.262164829,0.998711277
piR-dre-15322,0.053898646,0.998711277
piR-dre-1545,-0.184169326,0.998711277
piR-dre-15311,-0.022050415,0.998711277
piR-dre-15358,0.2408151,0.998711277
piR-dre-15363,0.214460051,0.998711277
piR-dre-15429,0.132175453,0.998711277
piR-dre-1544,-0.135516766,0.998711277
piR-dre-15709,-0.275057747,0.998711277
piR-dre-16011,-0.19243854,0.998711277
piR-dre-16023,-0.149633034,0.998711277
piR-dre-15977,-0.078319605,0.998711277
piR-dre-16115,-0.565842582,0.998711277
piR-dre-15755,0.030422915,0.998711277
piR-dre-15780,-0.58323589,0.998711277
piR-dre-15797,-0.033461345,0.998711277
piR-dre-15865,0.213532768,0.998711277
piR-dre-15928,0.123117372,0.998711277
piR-dre-15256,0.027758139,0.998711277
piR-dre-14508,-0.192795828,0.998711277
piR-dre-14499,0.119977405,0.998711277
piR-dre-14483,-0.159763957,0.998711277
piR-dre-14474,-0.140083659,0.998711277
piR-dre-14558,-0.127753371,0.998711277
piR-dre-14636,-0.461250884,0.998711277
piR-dre-14457,0.183802241,0.998711277
piR-dre-14221,0.258418604,0.998711277
piR-dre-14268,0.144865019,0.998711277
piR-dre-14326,-0.0598029,0.998711277
piR-dre-14341,-0.06978027,0.998711277
piR-dre-14344,-0.153048938,0.998711277
piR-dre-14354,-0.197871762,0.998711277
piR-dre-14390,-0.086002464,0.998711277
piR-dre-15121,0.034109849,0.998711277
piR-dre-15081,-0.153804984,0.998711277
piR-dre-15039,-0.174083261,0.998711277
piR-dre-15195,0.035309916,0.998711277
piR-dre-14791,-0.119665652,0.998711277
piR-dre-14901,-0.192562799,0.998711277
piR-dre-14950,0.158585267,0.998711277
piR-dre-14953,0.08013187,0.998711277
piR-dre-1944,0.14638974,0.998711277
piR-dre-24850,-0.030137187,0.998711277
piR-dre-24819,0.263954812,0.998711277
piR-dre-24999,-0.032083381,0.998711277
piR-dre-25024,-0.140003495,0.998711277
piR-dre-24790,0.09679017,0.998711277
piR-dre-24611,0.158121445,0.998711277
piR-dre-24561,-0.066175676,0.998711277
piR-dre-24537,0.19682531,0.998711277
piR-dre-24519,-0.054320127,0.998711277
piR-dre-24655,-0.346064307,0.998711277
piR-dre-2469,-0.112575654,0.998711277
piR-dre-2470,0.096717069,0.998711277
piR-dre-25451,-0.172275312,0.998711277
piR-dre-25389,-0.135061452,0.998711277
piR-dre-25387,-0.143097475,0.998711277
piR-dre-25569,-0.115676122,0.998711277
piR-dre-25603,-0.153527438,0.998711277
piR-dre-25633,-0.247618262,0.998711277
piR-dre-25146,-0.042820252,0.998711277
piR-dre-25169,-0.318951418,0.998711277
piR-dre-25245,-0.022690651,0.998711277
piR-dre-25273,0.068282102,0.998711277
piR-dre-25277,-0.162049478,0.998711277
piR-dre-24505,-0.238835146,0.998711277
piR-dre-2374,-0.13642517,0.998711277
piR-dre-23834,-0.675350532,0.998711277
piR-dre-2385,0.028603004,0.998711277
piR-dre-23920,-0.281000766,0.998711277
piR-dre-23453,-0.065020533,0.998711277
piR-dre-23449,0.458266383,0.998711277
piR-dre-23596,-0.314690265,0.998711277
piR-dre-23640,0.243109603,0.998711277
piR-dre-23645,0.361373859,0.998711277
piR-dre-24373,-0.231453463,0.998711277
piR-dre-24417,-0.271949532,0.998711277
piR-dre-24444,0.275999072,0.998711277
piR-dre-24181,-0.101412666,0.998711277
piR-dre-2407,0.145538875,0.998711277
piR-dre-23974,-0.029908592,0.998711277
piR-dre-24090,0.275281803,0.998711277
piR-dre-24111,0.048814859,0.998711277
piR-dre-24116,-0.042039123,0.998711277
piR-dre-24162,-0.028186189,0.998711277
piR-dre-19443,-0.447885759,0.998711277
piR-dre-27688,-0.057948416,0.998711277
piR-dre-27653,0.088598967,0.998711277
piR-dre-27643,-0.097975277,0.998711277
piR-dre-27613,-0.606187197,0.998711277
piR-dre-27881,-0.334807258,0.998711277
piR-dre-27917,-0.285697286,0.998711277
piR-dre-27937,-0.072154645,0.998711277
piR-dre-27587,0.192731211,0.998711277
piR-dre-27277,-0.097980948,0.998711277
piR-dre-27367,-0.029489655,0.998711277
piR-dre-273,0.11052159,0.998711277
piR-dre-27254,-0.48853289,0.998711277
piR-dre-27202,0.219115545,0.998711277
piR-dre-27468,-0.11621639,0.998711277
piR-dre-27503,0.241753493,0.998711277
piR-dre-27531,0.251194482,0.998711277
piR-dre-27984,0.026054202,0.998711277
piR-dre-27985,-0.074526302,0.998711277
piR-dre-28433,-0.395478617,0.998711277
piR-dre-28432,0.552837363,0.998711277
piR-dre-284137,0.085529543,0.998711277
piR-dre-28532,-0.218228472,0.998711277
piR-dre-2858,-0.201291719,0.998711277
piR-dre-28172,0.347238094,0.998711277
piR-dre-28088,-0.167981746,0.998711277
piR-dre-28104,-0.061773007,0.998711277
piR-dre-28120,0.089222696,0.998711277
piR-dre-28259,0.154823185,0.998711277
piR-dre-26224,-0.166621504,0.998711277
piR-dre-26198,-0.392256766,0.998711277
piR-dre-2619,-0.989007152,0.998711277
piR-dre-26185,0.233795072,0.998711277
piR-dre-26308,-0.242203363,0.998711277
piR-dre-26381,-0.160098274,0.998711277
piR-dre-25840,-0.121730638,0.998711277
piR-dre-25905,0.411791122,0.998711277
piR-dre-25702,0.106488159,0.998711277
piR-dre-26025,0.481733871,0.998711277
piR-dre-26052,-0.171601999,0.998711277
piR-dre-260832,0.199409743,0.998711277
piR-dre-26114,-0.228975414,0.998711277
piR-dre-27037,-0.190605281,0.998711277
piR-dre-27076,0.088184608,0.998711277
piR-dre-27078,-0.179501378,0.998711277
piR-dre-27119,-0.027493975,0.998711277
piR-dre-27161,0.304612867,0.998711277
piR-dre-26480,0.247623235,0.998711277
piR-dre-26584,-0.0475548,0.998711277
piR-dre-2659,0.141090736,0.998711277
piR-dre-2660,0.211194767,0.998711277
piR-dre-26713,0.197350973,0.998711277
piR-dre-26720,-0.086720733,0.998711277
piR-dre-2676,-0.027743437,0.998711277
piR-dre-26783,0.077444266,0.998711277
piR-dre-20583,0.114722721,0.998711277
piR-dre-20564,-0.151623984,0.998711277
piR-dre-20651,-0.027506925,0.998711277
piR-dre-20681,0.225086745,0.998711277
piR-dre-206959,0.304385349,0.998711277
piR-dre-203600,0.063048485,0.998711277
piR-dre-20395,0.090593046,0.998711277
piR-dre-20376,0.058178129,0.998711277
piR-dre-20965,-0.078200722,0.998711277
piR-dre-20931,0.036539942,0.998711277
piR-dre-20983,-0.400001511,0.998711277
piR-dre-21085,-0.336242049,0.998711277
piR-dre-207629,-0.30326289,0.998711277
piR-dre-20809,-0.154362862,0.998711277
piR-dre-20857,-0.09117886,0.998711277
piR-dre-20860,0.074934215,0.998711277
piR-dre-20880,0.023669129,0.998711277
piR-dre-19813,0.070531054,0.998711277
piR-dre-19760,0.225527821,0.998711277
piR-dre-19726,0.096087334,0.998711277
piR-dre-19878,-0.068700564,0.998711277
piR-dre-19528,-0.312886535,0.998711277
piR-dre-19673,0.068509272,0.998711277
piR-dre-19472,0.229125809,0.998711277
piR-dre-19539,-0.06336289,0.998711277
piR-dre-19947,0.164872853,0.998711277
piR-dre-201600,0.053324375,0.998711277
piR-dre-201487,-0.10874266,0.998711277
piR-dre-19949,-0.113943332,0.998711277
piR-dre-20130,-0.223471739,0.998711277
piR-dre-201840,-0.036898411,0.998711277
piR-dre-202077,-0.406036138,0.998711277
piR-dre-20214,0.119057649,0.998711277
piR-dre-20241,-0.301456894,0.998711277
piR-dre-19979,0.217468241,0.998711277
piR-dre-20030,0.141064043,0.998711277
piR-dre-22627,-0.217697556,0.998711277
piR-dre-22622,-0.242197334,0.998711277
piR-dre-22609,-0.141165571,0.998711277
piR-dre-22504,-0.242854479,0.998711277
piR-dre-22591,-0.10920036,0.998711277
piR-dre-22539,-0.102189996,0.998711277
