piRNA	log2FoldChange	padj
piR-dre-53881	2.8110362	0.349615106
piR-dre-55659	1.527382194	0.349615106
piR-dre-886962	-1.916009423	0.349615106
piR-dre-642771	-2.09353901	0.349615106
piR-dre-29083	1.195153623	0.350087769
piR-dre-25188	1.357793602	0.350087769
piR-dre-46270	-0.926155113	0.350499488
piR-dre-6032	-1.295974609	0.350499488
piR-dre-553754	-1.452575424	0.351742222
piR-dre-2309	-0.713356029	0.352698761
piR-dre-28259	1.270099965	0.353036704
piR-dre-46040	-1.371146354	0.353036704
piR-dre-206959	1.930298462	0.353036704
piR-dre-2307	-0.713213837	0.353036704
piR-dre-59406	1.665016721	0.353036704
piR-dre-27633	-3.076547074	0.353036704
piR-dre-35923	1.355682031	0.354263484
piR-dre-25334	1.412442448	0.354263484
piR-dre-11604	-1.005028954	0.354263484
piR-dre-16799	1.876797227	0.354263484
piR-dre-7050	1.232434678	0.354263484
piR-dre-8860	1.170310931	0.354263484
piR-dre-37389	-2.18529848	0.354263484
piR-dre-42312	2.829634454	0.354267315
piR-dre-424418	1.567797757	0.354267315
piR-dre-40872	-0.996365632	0.354267315
piR-dre-1022052	1.645009278	0.354267315
piR-dre-10128	1.141792526	0.354267315
piR-dre-24691	-1.135701706	0.354267315
piR-dre-24236	2.127448533	0.354267315
piR-dre-80312	0.918982514	0.354267315
piR-dre-50620	-0.835579711	0.354267315
piR-dre-62372	1.238464132	0.354267315
piR-dre-57782	-2.252857487	0.354267315
piR-dre-1119388	-1.938742284	0.354267315
piR-dre-17949	-1.339036764	0.354729659
piR-dre-883314	1.833531322	0.354729659
piR-dre-523327	1.397044421	0.355181408
piR-dre-37761	1.440428039	0.356132337
piR-dre-74785	1.493311801	0.356132337
piR-dre-5924	-0.934239781	0.356132337
piR-dre-883569	-1.796264419	0.356132337
piR-dre-33455	-1.954608889	0.357643042
piR-dre-38565	-1.911228581	0.357643042
piR-dre-42488	1.070921303	0.357643042
piR-dre-67212	-1.146636522	0.357643042
piR-dre-86325	1.894239746	0.357643042
piR-dre-521660	1.732341102	0.357643042
piR-dre-542750	1.547207975	0.357643042
piR-dre-54864	1.387889041	0.357643042
piR-dre-5832	1.154887721	0.357643042
piR-dre-79967	-1.37696588	0.357643042
piR-dre-573806	-3.278859896	0.357643042
piR-dre-555630	-3.278859896	0.357643042
piR-dre-1283426	-2.117101902	0.357643042
piR-dre-25671	-1.818918298	0.358848397
piR-dre-12319	1.637403332	0.358848397
piR-dre-68331	-0.633396616	0.359405047
piR-dre-6416	-1.057531467	0.36034611
piR-dre-54512	1.005818244	0.360486471
piR-dre-76389	-1.525608299	0.360619543
piR-dre-32634	2.053001207	0.360711262
piR-dre-27423	1.538833006	0.361288098
piR-dre-1185310	-1.048202439	0.361288098
piR-dre-18401	-2.292150603	0.361288098
piR-dre-782625	-1.719465004	0.361288098
piR-dre-500661	1.383401427	0.361482919
piR-dre-69455	-1.726187767	0.361482919
piR-dre-34702	0.997739379	0.361483121
piR-dre-11441	-2.034067537	0.361483121
piR-dre-607348	-1.215252345	0.361483121
piR-dre-71846	-2.529299158	0.362388234
piR-dre-40546	-1.003731317	0.364910716
piR-dre-41791	1.496800233	0.364910716
piR-dre-75269	1.317840299	0.364910716
piR-dre-6014	-1.090042683	0.364910716
piR-dre-13867	-1.011826797	0.364977506
piR-dre-6983	-0.958911928	0.364977506
piR-dre-66254	1.28067928	0.364977506
piR-dre-68112	-1.286231982	0.364977506
piR-dre-62196	-1.389500097	0.364977506
piR-dre-2659	0.808437751	0.365468586
piR-dre-21146	-1.771259404	0.365468586
piR-dre-22922	1.630517378	0.365468586
piR-dre-29873	2.40059822	0.365468586
piR-dre-284539	1.896318449	0.367291263
piR-dre-73322	-2.977627035	0.370202174
piR-dre-34633	-1.44250907	0.370505239
piR-dre-35924	1.319793288	0.370505239
piR-dre-29748	1.235847499	0.370505239
piR-dre-31185	1.235847499	0.370505239
piR-dre-1303150	-1.74721442	0.370505239
piR-dre-70207	2.337688042	0.370505239
piR-dre-48999	-1.36552711	0.370505239
piR-dre-51154	-1.614891472	0.370505239
piR-dre-58076	1.288860254	0.370505239
piR-dre-62350	-1.390438495	0.370505239
piR-dre-6245	-0.999219186	0.370505239
piR-dre-57172	1.116501449	0.370505239
piR-dre-73330	-1.720677107	0.370505239
piR-dre-51265	-2.081952164	0.370505239
piR-dre-5897	-1.967148814	0.370505239
piR-dre-17623	-0.943118429	0.371457279
piR-dre-780912	-1.130126219	0.371593849
piR-dre-18907	2.412295503	0.371639291
piR-dre-18224	-0.946064122	0.371776937
piR-dre-1012650	-1.168740001	0.372201757
piR-dre-494588	-1.178268829	0.373221053
piR-dre-56270	1.742560257	0.373542184
piR-dre-68544	-2.343429659	0.373939625
piR-dre-1004320	1.582991048	0.373971537
piR-dre-69895	-0.807963653	0.373971537
piR-dre-389395	-2.497638595	0.373971537
piR-dre-21808	-1.686676077	0.374481123
piR-dre-17957	-1.688751516	0.374481123
piR-dre-71200	-0.774950402	0.374481123
piR-dre-743487	-1.424175498	0.374481123
piR-dre-878	-0.903761882	0.374481123
piR-dre-81786	-1.175306768	0.374481123
piR-dre-520552	-1.424175498	0.374481123
piR-dre-47601	1.158373289	0.374481123
piR-dre-6216	1.184478836	0.374481123
piR-dre-74058	-1.721545854	0.374481123
piR-dre-50677	-1.609131349	0.374481123
piR-dre-43652	-2.338598941	0.374481123
piR-dre-974376	1.302111425	0.375265714
piR-dre-36841	0.921433967	0.376432196
piR-dre-52136	-1.539004291	0.376814806
piR-dre-36415	1.443803698	0.379396951
piR-dre-51682	-1.418803311	0.379396951
piR-dre-53925	1.727110427	0.379396951
piR-dre-20824	-1.19836248	0.379396951
piR-dre-3713	-1.285555656	0.379837347
piR-dre-21199	-2.138451106	0.380420316
piR-dre-43676	1.076752138	0.380710006
piR-dre-56296	-2.313530381	0.380710006
piR-dre-66544	-2.332566231	0.380710006
piR-dre-1139832	-1.341614249	0.380836659
piR-dre-46207	-1.205628515	0.3812965
piR-dre-7566	-2.092410486	0.3812965
piR-dre-3682	-2.200334519	0.3812965
piR-dre-31251	1.178065393	0.381559332
piR-dre-1024584	1.347799958	0.381559332
piR-dre-555312	1.278544092	0.382450261
piR-dre-52695	-1.667910212	0.382450261
piR-dre-450730	1.445456647	0.38316557
piR-dre-52544	1.874807412	0.38316557
piR-dre-28881	-2.883189709	0.38316557
piR-dre-362004	-1.426519745	0.383655525
piR-dre-53233	-2.982736604	0.384827172
piR-dre-30249	1.202336218	0.385078478
piR-dre-444126	1.309679317	0.385078478
piR-dre-41950	1.334091404	0.385078478
piR-dre-19539	-1.204327556	0.385078478
piR-dre-13603	-2.153284759	0.385078478
piR-dre-38707	1.388013532	0.386263882
piR-dre-43902	-0.942469225	0.386345168
piR-dre-56950	-1.373972901	0.388267768
piR-dre-518517	-1.106203693	0.388332007
piR-dre-30445	-1.400389887	0.388332007
piR-dre-560573	2.553385795	0.388332007
piR-dre-117417	-1.702357838	0.388332007
piR-dre-13046	-1.189835947	0.389840694
piR-dre-71752	2.59623112	0.389840694
piR-dre-36945	1.408097157	0.391015067
piR-dre-353456	1.315673685	0.393256737
piR-dre-66453	-1.155445608	0.393256737
piR-dre-574437	-1.101163918	0.393256737
piR-dre-20344	2.020610409	0.39335417
piR-dre-498254	-0.738596376	0.39335417
piR-dre-461050	-1.222951987	0.394890147
piR-dre-496002	1.454489639	0.394890147
piR-dre-62464	-0.823738207	0.394890147
piR-dre-1190252	-2.361482018	0.394890147
piR-dre-51242	-1.644377765	0.394890147
piR-dre-34634	-1.395666424	0.395050713
piR-dre-881515	1.66306991	0.395870551
piR-dre-32541	-1.602422402	0.395970096
piR-dre-20194	1.503670005	0.395970096
piR-dre-20969	-1.692094777	0.395970096
piR-dre-16521	1.80555955	0.395970096
piR-dre-16769	-1.086206554	0.395970096
piR-dre-733179	-1.461457345	0.395970096
piR-dre-9825	-0.776040897	0.395970096
piR-dre-46147	-1.616203776	0.395970096
piR-dre-79025	-1.711313833	0.395970096
piR-dre-34664	-0.97929104	0.396215172
piR-dre-49405	1.080374107	0.396215172
piR-dre-175142	1.916732294	0.396652606
piR-dre-8394	-1.968758763	0.39719871
piR-dre-66505	1.038529393	0.397214002
piR-dre-492112	1.567242867	0.397858987
piR-dre-16934	-3.354467858	0.397858987
piR-dre-22877	-3.354467858	0.397858987
piR-dre-5510	1.562382707	0.398858876
piR-dre-55729	2.45200434	0.39971538
piR-dre-28687	0.879134814	0.400574678
piR-dre-638375	3.665193234	0.400694485
piR-dre-9687	-1.092756162	0.400694485
piR-dre-6311	-0.930880365	0.400694485
piR-dre-57154	1.809178208	0.400694485
piR-dre-1203	-1.519797602	0.400694485
piR-dre-40170	-1.295231801	0.400694485
piR-dre-5520	-1.900302201	0.400694485
piR-dre-80096	-2.58028902	0.400694485
piR-dre-85429	1.316244544	0.400996913
piR-dre-6728	2.098173566	0.400996913
piR-dre-21934	-2.543224747	0.403291691
piR-dre-1194	-1.374109013	0.4033487
piR-dre-19077	-1.216990724	0.4033487
piR-dre-19940	1.295970939	0.404659261
piR-dre-1814	-0.894027393	0.404659261
piR-dre-5052	1.555561948	0.404659261
piR-dre-15000	-1.63182825	0.404659261
piR-dre-608937	-1.274809635	0.404659261
piR-dre-1561	-3.380390524	0.404659261
piR-dre-15755	1.561561981	0.405085562
piR-dre-1150722	-1.498646796	0.405351002
piR-dre-45836	1.308657821	0.407009088
piR-dre-5560	1.065914807	0.407009088
piR-dre-51910	-2.72482335	0.407009088
piR-dre-29331	1.643958132	0.407859422
piR-dre-22159	-1.023263047	0.408883895
piR-dre-1195	-1.408325619	0.409081798
piR-dre-83018	-2.016207211	0.409081798
piR-dre-81944	-1.627637092	0.409081798
piR-dre-73536	1.595793273	0.410003551
piR-dre-459734	1.171924244	0.410855276
piR-dre-41738	1.469167811	0.410855276
piR-dre-1754	1.228920498	0.410855276
piR-dre-1489	-0.996614027	0.41127962
piR-dre-5154	-1.240605948	0.411339656
piR-dre-58228	-0.984051479	0.412662619
piR-dre-41108	-2.185411835	0.412662619
piR-dre-389403	1.169808769	0.412946825
piR-dre-1003879	1.420377938	0.412946825
piR-dre-676623	-1.43866912	0.412946825
piR-dre-85830	1.333801851	0.412946825
piR-dre-65954	-1.23244217	0.412946825
piR-dre-440010	1.393567512	0.413586182
piR-dre-1142235	1.159131675	0.413586182
piR-dre-24561	0.985789273	0.413586182
piR-dre-996986	1.042538325	0.413586182
piR-dre-513731	-1.053716519	0.413586182
piR-dre-50994	2.056546253	0.413586182
piR-dre-25375	-1.982931322	0.413678877
piR-dre-67443	0.849636645	0.41616454
piR-dre-51098	-1.304332681	0.416538506
piR-dre-30602	-1.862545864	0.41683996
piR-dre-46369	0.883026364	0.416975701
piR-dre-519778	-1.347969283	0.416975701
piR-dre-51040	2.252820513	0.416975701
piR-dre-454081	-1.661515744	0.418028601
piR-dre-33364	-1.086856387	0.4191177
piR-dre-7569	0.934216524	0.4191177
piR-dre-20155	0.76683537	0.419405246
piR-dre-61363	1.251597607	0.419405246
piR-dre-5843	-0.972200869	0.419810627
piR-dre-810872	-1.524085767	0.424692574
piR-dre-49438	2.082588085	0.425770217
piR-dre-1205	-1.501780567	0.426460019
piR-dre-17971	-2.181759675	0.426460019
piR-dre-13045	-1.20706942	0.432453905
piR-dre-728742	-2.270732401	0.432453905
piR-dre-6407	-1.282378308	0.432498557
piR-dre-7276	1.02844126	0.433099659
piR-dre-57346	0.833806267	0.433099659
piR-dre-10305	1.163733392	0.433844303
piR-dre-71419	3.316365639	0.434054113
piR-dre-14486	-2.060798588	0.434502972
piR-dre-35018	1.204986839	0.436256669
piR-dre-322	-0.664894728	0.436584239
piR-dre-40656	1.053072381	0.436584239
piR-dre-1560	-3.001330392	0.436584239
piR-dre-6089	-1.98130895	0.437892569
piR-dre-721120	-1.32941225	0.437892569
piR-dre-46392	1.046848202	0.438152984
piR-dre-46075	1.779366905	0.438152984
piR-dre-102186	1.582811414	0.438480609
piR-dre-38094	-1.688451783	0.438901519
piR-dre-470089	-1.305355859	0.438901519
piR-dre-12116	-2.102508658	0.438901519
piR-dre-34703	0.899115016	0.439071746
piR-dre-37281	1.199487007	0.439161809
piR-dre-516686	2.111393583	0.439761209
piR-dre-34517	1.070828924	0.440197194
piR-dre-16563	-0.879680833	0.441552983
piR-dre-48145	1.431908491	0.441552983
piR-dre-14049	-1.583877469	0.441552983
piR-dre-75670	-1.277886824	0.441552983
piR-dre-577444	-0.932665297	0.441656761
piR-dre-19396	-2.818134115	0.441656761
piR-dre-6726	-1.45959795	0.441656761
piR-dre-62932	-1.299304771	0.441656761
piR-dre-58963	1.199586631	0.442009548
piR-dre-15939	-1.667190299	0.442806754
piR-dre-13288	-1.074299718	0.44573832
piR-dre-56954	-1.250877693	0.44573832
piR-dre-117731	-0.849091814	0.446878378
piR-dre-79946	0.891154374	0.446878378
piR-dre-450890	1.019419338	0.451690532
piR-dre-24116	-0.787424296	0.451690532
piR-dre-51557	2.160336534	0.451690532
piR-dre-1200564	-0.97305502	0.454560951
piR-dre-23523	-0.957146135	0.454560951
piR-dre-1812	-0.867307039	0.454560951
piR-dre-52897	2.384731162	0.454560951
piR-dre-47086	1.674735073	0.455468311
piR-dre-516316	1.314547076	0.458875785
piR-dre-59048	2.019696293	0.458910424
piR-dre-28172	1.166604097	0.459496686
piR-dre-395251	1.22183963	0.459496686
piR-dre-1224624	-1.308832319	0.459496686
piR-dre-492167	-0.780339558	0.459496686
piR-dre-563077	-0.988385616	0.459496686
piR-dre-553026	1.461082829	0.459496686
piR-dre-997197	-1.904604366	0.459496686
piR-dre-36679	1.635454591	0.459496686
piR-dre-33295	-1.029698412	0.459504434
piR-dre-54553	1.199417278	0.459504434
piR-dre-70518	1.127737987	0.460425677
piR-dre-44282	-1.130649323	0.460898421
piR-dre-6608	1.109752614	0.461191928
piR-dre-16225	1.199356083	0.462045231
piR-dre-35117	-0.843676653	0.462597435
piR-dre-34704	0.8684106	0.462597435
piR-dre-10817	-1.796511371	0.462597435
piR-dre-24161	-1.057733085	0.462597435
piR-dre-7397	-0.865841661	0.462597435
piR-dre-67254	-1.285128331	0.462597435
piR-dre-81281	1.323724581	0.462597435
piR-dre-475483	1.332841227	0.462597435
piR-dre-500067	1.332841227	0.462597435
piR-dre-6098	1.631501705	0.462597435
piR-dre-1066449	-1.625817121	0.462597435
piR-dre-7889	-2.65567245	0.462597435
piR-dre-46124	-1.347023364	0.462597435
piR-dre-3714	-1.316303551	0.462597435
piR-dre-41753	-1.753667182	0.462597435
piR-dre-53209	1.974871132	0.462597435
piR-dre-80754	1.447094582	0.462932183
piR-dre-674542	1.213355726	0.464391617
piR-dre-36608	-1.368865032	0.464391617
piR-dre-5609	-1.992879459	0.464391617
piR-dre-576234	-0.913768988	0.464625834
piR-dre-38281	-1.027999582	0.464879612
piR-dre-18593	-1.113573131	0.464879612
piR-dre-6415	-0.791383004	0.464879612
piR-dre-6773	-0.930758297	0.464879612
piR-dre-21524	-2.001108213	0.464879612
piR-dre-65901	1.851663311	0.464879612
piR-dre-55133	1.425743563	0.464879612
piR-dre-18675	-0.966679594	0.465909468
piR-dre-23874	-1.052989055	0.465909468
piR-dre-23998	-1.219819155	0.465909468
piR-dre-80199	-1.663207197	0.465909468
piR-dre-457490	1.317053112	0.46612436
piR-dre-21915	-1.653577647	0.466313269
piR-dre-47391	1.314479676	0.466574972
piR-dre-40775	3.634567513	0.466574972
piR-dre-21292	-2.132008923	0.466574972
piR-dre-64538	-2.221318822	0.468344251
piR-dre-614762	-1.975805627	0.470182555
piR-dre-43630	0.961913347	0.472479678
piR-dre-39618	-1.307923426	0.472889739
piR-dre-63651	-1.842375155	0.472889739
piR-dre-74163	-1.416645731	0.472889739
piR-dre-4337	1.144947937	0.473591187
piR-dre-529707	1.426933529	0.473591187
piR-dre-84657	1.622393632	0.474768096
piR-dre-361668	-1.486578083	0.474768096
piR-dre-26849	-1.254720019	0.474768096
piR-dre-571354	-0.916759057	0.475055405
piR-dre-24778	1.478502445	0.475267229
piR-dre-6305	-1.412636895	0.475267229
piR-dre-36678	1.551677219	0.475276744
piR-dre-43171	1.721826541	0.475276744
piR-dre-12078	1.011181403	0.475276744
piR-dre-66913	1.465263007	0.475276744
piR-dre-111611	-1.097767446	0.475276744
piR-dre-117486	-1.279649921	0.475276744
piR-dre-179223	-2.258594639	0.475276744
piR-dre-72984	-1.567341419	0.475276744
piR-dre-672823	-1.097767446	0.475276744
piR-dre-50233	-1.446399393	0.475276744
piR-dre-45992	-0.705920071	0.476272872
piR-dre-24947	1.202178343	0.476272872
piR-dre-36842	0.890863019	0.476649245
piR-dre-4429	1.436889359	0.476649245
piR-dre-24773	-0.902319452	0.476649245
piR-dre-14253	1.094715659	0.476649245
piR-dre-6622	1.880086488	0.476649245
piR-dre-5753	0.923000149	0.476649245
piR-dre-613739	-1.944992204	0.476649245
piR-dre-536019	-1.201785188	0.476730789
piR-dre-8036	-1.292174397	0.477722781
piR-dre-30191	-1.621489423	0.47820008
piR-dre-59014	-0.829005462	0.478646799
piR-dre-62899	-1.279548848	0.478646799
piR-dre-25451	-1.897865047	0.479114276
piR-dre-1138957	1.675021304	0.483214374
piR-dre-897532	-0.900769709	0.483214374
piR-dre-10950	-1.240417482	0.483214374
piR-dre-13715	-1.256236977	0.483214374
piR-dre-45710	-1.719194065	0.483214374
piR-dre-235595	-2.602205367	0.483214374
piR-dre-1104	0.770941085	0.485621084
piR-dre-2308	-0.552180793	0.485621084
piR-dre-20880	-0.911786464	0.485729924
piR-dre-9762	1.09850469	0.485729924
piR-dre-574586	2.338078813	0.486279425
piR-dre-198237	-1.096010799	0.486839938
piR-dre-45618	-1.078814572	0.487206216
piR-dre-42572	1.069633296	0.487206216
piR-dre-39593	-1.596229698	0.487206216
piR-dre-28825	1.332690676	0.487868988
piR-dre-406046	1.391001171	0.487868988
piR-dre-1020	1.018659888	0.487868988
piR-dre-21560	1.276527968	0.487868988
piR-dre-7004	1.415157346	0.487868988
piR-dre-84928	3.459833527	0.487868988
piR-dre-52334	1.401056839	0.487868988
piR-dre-49131	1.314803005	0.487868988
piR-dre-47702	-0.904132031	0.487868988
piR-dre-51105	1.238445191	0.487868988
piR-dre-50373	5.068567805	0.487868988
piR-dre-62695	1.441145532	0.487868988
piR-dre-10081	-1.589597998	0.487868988
piR-dre-55804	-1.259771539	0.488137632
piR-dre-60934	-0.827264732	0.488459783
piR-dre-1103	0.734851027	0.488594373
piR-dre-27119	0.983468697	0.489498467
piR-dre-45906	0.959669656	0.489687799
piR-dre-1317233	-2.147011381	0.489687799
piR-dre-55084	-0.967611055	0.489840588
piR-dre-42921	-1.903422206	0.490533541
piR-dre-40453	-1.026621519	0.49068558
piR-dre-58164	-0.983659233	0.49068558
piR-dre-1543	-1.292982299	0.49085659
piR-dre-3764	1.204084041	0.491866621
piR-dre-44872	1.033503592	0.491866621
piR-dre-36656	0.916627928	0.492505529
piR-dre-2777	1.203830111	0.492505529
piR-dre-56069	-1.605978289	0.492505529
piR-dre-40712	-1.335655452	0.492505529
piR-dre-779506	-1.597272475	0.493002372
piR-dre-777478	1.005408392	0.494372965
piR-dre-49239	1.430123376	0.49473933
piR-dre-5171	1.499236998	0.494856069
piR-dre-1222998	-1.257217008	0.494856069
piR-dre-30851	1.707826629	0.495914557
piR-dre-1205837	-1.739981812	0.495914557
piR-dre-653441	-1.187749282	0.495914557
piR-dre-24680	-1.023962509	0.497578512
piR-dre-29737	1.104368601	0.500101569
piR-dre-52249	1.520973392	0.500101569
piR-dre-409961	1.430310064	0.500603691
piR-dre-729402	-1.036672592	0.500603691
piR-dre-69543	1.338005172	0.500994875
piR-dre-498229	-1.053623236	0.500994875
piR-dre-57962	0.745597292	0.500994875
piR-dre-45744	-1.136103238	0.501886198
piR-dre-45947	-1.979870012	0.501886198
piR-dre-78418	0.951220665	0.50420353
piR-dre-133124	-0.901770458	0.504606943
piR-dre-30197	3.267707507	0.505163938
piR-dre-17555	-2.527073001	0.505163938
piR-dre-349176	1.470446881	0.507581789
piR-dre-205226	-1.069194752	0.507581789
piR-dre-15804	-2.16262387	0.507581789
piR-dre-54173	-1.315301452	0.507581789
piR-dre-15774	-0.838812847	0.507636928
piR-dre-54647	1.250875786	0.507636928
piR-dre-63955	-2.075010828	0.507657921
piR-dre-14945	1.07679801	0.508089324
piR-dre-729874	1.202969487	0.509770699
piR-dre-877814	0.891163146	0.509770699
piR-dre-59237	-0.884623681	0.509770699
piR-dre-65177	-1.576065021	0.509770699
piR-dre-81033	-1.468647795	0.509770699
piR-dre-534768	-2.099126827	0.509770699
piR-dre-619	-2.65233322	0.511352165
piR-dre-79507	-1.423652861	0.511352165
piR-dre-17421	-2.21163674	0.511352165
piR-dre-8078	-1.189383104	0.511489618
piR-dre-29259	1.367744906	0.511625173
piR-dre-9433	-0.720118297	0.511625173
piR-dre-632	0.587429906	0.512791301
piR-dre-34814	-0.705072912	0.512960552
piR-dre-44193	0.681922709	0.512960552
piR-dre-45979	0.904527017	0.512960552
piR-dre-65942	0.935599592	0.512960552
piR-dre-892095	-1.072477652	0.512960552
piR-dre-574634	-1.376096714	0.512960552
piR-dre-771162	-0.990469533	0.512960552
piR-dre-728504	-2.093417607	0.512960552
